"CD45RA","CD133","CD19","CD22","CD11b","CD4","CD8","CD34","Flt3","CD20","CXCR4","CD235ab","CD45","CD123","CD321","CD14","CD33","CD47","CD11c","CD7","CD15","CD16","CD44","CD38","CD13","CD3","CD61","CD117","CD49d","HLA-DR","CD64","CD41"
0.76867,0.05626,0.03657,0.04403,0.09716,1.71872,0.12731,0.08458,0.10372,0.03511,1.14628,0.83334,5.5854,0.04091,2.48487,0.00972,0.05035,1.98451,0.05807,0.54454,0.03514,0.00844,2.41246,0.32868,0.08578,3.86035,0.0681,0.1137,0.24519,0.04934,0.02902,0
0.51825,0.05653,0.06082,0.04267,0.11598,1.57164,0.07811,0.08759,0.14127,0.02402,1.23231,0.85096,5.62929,0.06048,2.63295,0.01248,0.04382,2.61389,0.06278,0.45578,0.07848,0.03274,2.83675,0.32809,0.09356,3.94333,0.09323,0.12126,0.283,0.05914,0.05385,0.02767
0.30355,0.07702,0.07343,0.09815,0.11287,1.14152,0.09631,0.17056,0.10907,0.03358,0.72268,0.70422,5.60887,0.07978,2.33574,0.02645,0.06478,2.83864,0.10147,0.42418,0.18931,0.05373,3.19359,0.34438,0.07375,3.81734,0.12053,0.10357,0.54646,0.07768,0.08579,0.04514
0.24444,0.06603,0.05949,0.04747,0.14693,0.96094,0.12969,0.09886,0.1503,0.06608,0.56101,0.57846,5.67212,0.06698,2.18861,0.01758,0.04749,2.94295,0.11971,0.35504,0.14751,0.03823,3.67464,0.37602,0.12324,3.7613,0.12627,0.08817,0.38733,0.10541,0.07069,0.0468
0.28323,0.06935,0.06313,0.05634,0.15007,0.96294,0.12239,0.12432,0.16108,0.04268,0.36289,0.611,5.69447,0.0451,1.70977,0.02509,0.02632,2.90359,0.1311,0.20819,0.15455,0.04807,4.12803,0.34162,0.09421,3.5991,0.13526,0.08396,0.43002,0.09438,0.08328,0.07328
0.29663,0.08801,0.04809,0.05204,0.1602,0.96219,0.09588,0.09836,0.18791,0.04749,0.52403,0.70314,5.92034,0.09461,1.56858,0.05325,0.05114,2.7736,0.13161,0.22519,0.11091,0.05839,4.68477,0.37098,0.12274,3.42775,0.08205,0.07203,0.55803,0.11095,0.07532,0.06749
0.53338,0.1674,0.12134,0.11297,0.21668,0.93367,0.14812,0.16949,0.20562,0.08971,0.43186,0.97129,5.90391,0.12076,1.61603,0.04972,0.06785,2.79438,0.15273,0.23039,0.29101,0.1106,5.03882,0.62605,0.10941,3.30219,0.21719,0.08081,0.92212,0.1465,0.10236,0.10447
0.73296,0.21769,0.11499,0.19772,0.26638,0.73323,0.22478,0.18996,0.51514,0.2222,0.48259,0.75484,5.96123,0.16115,1.86837,0.04594,0.08337,2.67737,0.23627,0.61465,0.37861,0.16447,4.92495,0.98739,0.18051,3.29517,0.39112,0.11775,1.12314,0.19991,0.14594,0.27577
1.27893,0.18758,0.42456,0.29766,0.36309,0.55565,0.51836,0.43574,1.00537,0.27058,0.52358,1.10946,6.13247,0.22407,1.79274,0.11279,0.08008,2.74703,0.14926,1.31263,0.34536,0.1789,5.28746,1.18362,0.09982,2.9877,0.26792,0.07853,1.18785,0.17697,0.12344,0.1617
0.98194,0.29081,0.29206,0.31461,0.18019,0.80965,0.76443,0.34649,1.89681,0.34854,0.25492,0.59302,5.71366,0.11288,1.33762,0.04699,0.01278,2.27708,0.04224,1.49101,0.45691,0.22098,5.20789,0.51723,0.16744,1.71523,0.30705,0.00097,0.73543,0.24789,0.15831,0.05196
0.80738,0.16187,1.00116,0.64917,0.27663,0.4913,0.16317,0.23546,0.28314,0.52163,0.57001,0.74978,5.72812,0.10754,1.50487,0.04651,0.068,2.40206,0.20645,1.05325,0.26291,0.10775,4.43415,0.62874,0.1565,2.21856,0.2299,0.07813,0.84099,0.71887,0.14537,0.1459
0.88097,0.14158,1.2285,0.84379,0.22809,0.39844,0.12634,0.20039,0.21627,0.5557,0.58039,0.62524,5.55989,0.09919,1.36969,0.02807,0.05646,2.01196,0.18101,0.89396,0.20109,0.0734,3.80951,0.52494,0.13422,1.82643,0.182,0.07135,0.72816,0.70595,0.11657,0.11837
0.98672,0.11593,1.62088,0.78006,0.19477,0.01322,0.13279,0.16556,0.12196,0.67284,0.66442,0.55028,5.09856,0.07986,1.32411,0,0.09233,1.82272,0.30746,0.22014,0.12732,0.12908,3.48076,0.55183,0.22017,0.66786,0.12038,0.0017,0.70196,0.63954,0.11597,0.06527
1.02972,0.14252,0.17345,0.08024,0.66981,0.19786,1.25337,0.17209,0.22154,0.07378,0.65865,0.96095,5.97078,0.06322,2.19954,0.01449,0.01552,2.94167,0.09194,4.03017,0.09894,0.12703,4.1189,0.5421,0.08582,1.73432,0.0954,0.02122,0.63159,0.08292,0.07284,0.10288
0.93441,0.17946,0.106,0.07501,0.70104,0.18695,2.66378,0.02603,0.13967,0.07337,0.72378,0.52009,6.03026,0.057,2.14285,0.00821,0.16301,2.6671,0.1829,3.14257,0.05906,0.11666,4.77329,0.71257,0.05534,1.30566,0.31186,0.05197,0.40347,0.05754,0.07621,0.14638
0.81906,0.10779,0.07126,0.05291,0.22573,0.06609,1.94958,0.1466,0.45488,0.10945,0.71039,0.66752,5.92145,0.08269,2.03468,0.02436,0.03621,2.38814,0.10756,3.1688,0.11915,0.10567,3.71194,0.37607,0.08275,2.66408,0.13753,0.07969,0.46149,0.13307,0.09402,0.02089
0.6909,0.14649,0.07161,0.09934,0.22805,0.08683,1.98602,0.1628,0.23351,0.13966,0.4048,0.74118,5.7587,0.07902,1.58741,0.03498,0.06151,2.00591,0.15497,2.46895,0.25416,0.12565,3.60612,0.53247,0.12799,3.35881,0.17199,0.12576,0.56974,0.14955,0.07842,0.12486
0.75621,0.13365,0.13562,0.10989,0.17349,0.08037,2.06531,0.12751,0.14187,0.1257,0.47622,0.6189,5.67406,0.0365,1.45354,0.04171,0.06406,2.20472,0.13686,1.85968,0.14892,0.05529,3.3258,0.52235,0.15035,3.32655,0.16036,0.15064,0.57335,0.14071,0.07053,0.08682
0.67331,0.08066,0.05833,0.06776,0.10085,0.01944,1.92918,0.06999,0.10212,0.08903,0.55976,0.43547,5.19474,0.05158,1.31772,0.04397,0.07956,2.35501,0.12581,1.62871,0.12094,0.07244,2.6464,0.55901,0.14411,3.49451,0.14753,0.19855,0.43899,0.08844,0.04406,0.04811
0.57817,0.11589,0.08411,0.08626,0.18113,0.0428,1.75815,0.0918,0.08746,0.07924,0.53953,0.52044,5.21949,0.09139,1.17356,0.02017,0.07595,2.1332,0.11302,1.06797,0.23424,0.04798,2.58631,0.62866,0.19258,3.54799,0.2291,0.14004,0.413,0.0945,0.06961,0.05359
0.48596,0.10069,0.05215,0.06647,0.1947,0.03803,1.46192,0.09634,0.12339,0.0543,0.39221,0.39413,4.95814,0.05931,1.00157,0.01866,0.04616,1.66146,0.15781,0.65741,0.22302,0.05411,2.29625,0.38864,0.25242,3.58191,0.25043,0.20382,0.43545,0.11145,0.05995,0.11879
0.31664,0.08525,0.07666,0.08697,0.15712,0.42582,0.57072,0.20209,0.17115,0.00893,0.23495,0.5981,4.95247,0.11367,1.03434,0.00455,0.1171,0.92811,0.16105,0.71882,0.21367,0.02795,2.17932,0.32211,0.24893,4.02151,0.17446,0.09305,0.41604,0.11495,0.08254,0.05218
0.35299,0.04715,0.1201,0.07773,0.17888,1.05072,0.11564,0.09267,0.32867,0.02256,0.52905,0.70909,5.39656,0.06648,1.36227,0.0088,0.03887,1.20278,0.16721,0.6821,0.13797,0.05543,2.50465,0.41365,0.12674,3.96972,0.10212,0.10739,0.47214,0.0808,0.09937,0.07789
0.56411,0.09849,0.0658,0.04892,0.11508,1.36829,0.06799,0.14544,0.20472,0.06282,0.87423,0.6626,5.49639,0.07189,1.35768,0,0.01737,1.78225,0.1262,0.6735,0.12556,0.00666,2.40298,0.35927,0.1317,4.11283,0.19722,0.12483,0.41912,0.08315,0.0574,0.10134
0.73629,0.05742,0.12162,0.04639,0.1695,1.42364,0.12413,0.13746,0.17872,0.02162,1.01607,0.59778,5.47669,0.10326,1.71322,0,0.05466,2.40415,0.10521,0.70527,0.14991,0.03719,2.21628,0.33893,0.1138,4.31076,0.16033,0.16493,0.27994,0.05623,0.08344,0.00689
0.50878,0.04568,0.05639,0.04686,0.16676,1.32343,0.07229,0.08716,0.13266,0.02517,1.00354,0.69325,5.5493,0.06046,2.01547,0.02356,0.05047,3.06573,0.08504,0.53859,0.08371,0.02703,2.35182,0.434,0.10234,4.36663,0.12811,0.10514,0.24544,0.03142,0.06073,0.05321
0.2745,0.08041,0.05423,0.04544,0.11369,1.04437,0.08693,0.06695,0.12368,0.04143,0.53771,0.62495,5.51601,0.05505,2.06379,0.02841,0.06795,3.05856,0.08928,0.46237,0.17138,0.04529,2.89661,0.33646,0.14763,4.17707,0.15032,0.15231,0.45672,0.07572,0.09343,0.04881
0.27021,0.05858,0.05238,0.05325,0.1537,0.8918,0.12413,0.0906,0.1381,0.03405,0.37924,0.65911,5.54919,0.08081,1.61401,0.04985,0.02829,3.01733,0.13446,0.30903,0.21933,0.04412,3.46788,0.36719,0.16046,3.97689,0.21375,0.11165,0.63302,0.118,0.11035,0.09467
0.30285,0.0728,0.11152,0.07343,0.14042,1.08574,0.15679,0.13367,0.25565,0.08342,0.35503,0.67401,5.758,0.0726,1.62155,0.06296,0.06302,2.88601,0.13215,0.23606,0.18236,0.07451,3.93296,0.48793,0.12517,3.95874,0.22323,0.15931,0.8239,0.12364,0.11911,0.07765
0.38583,0.1023,0.0729,0.06394,0.13981,1.04875,0.11082,0.13997,0.17109,0.04872,0.31475,0.63661,5.80528,0.09651,1.47782,0.05816,0.09345,2.94012,0.15813,0.20355,0.23995,0.08124,4.3669,0.48319,0.18721,3.8921,0.15981,0.12587,1.25623,0.08583,0.077,0.04882
0.47907,0.16844,0.11164,0.09333,0.27469,0.91983,0.13376,0.16334,0.30243,0.12328,0.59424,0.88772,5.92761,0.12315,1.65554,0.04852,0.06333,3.05052,0.24737,0.31692,0.34691,0.10189,4.70583,0.64257,0.17554,3.99183,0.24481,0.18635,1.53152,0.17199,0.12505,0.15027
0.53386,0.14255,0.16367,0.11483,0.29394,0.86325,0.12566,0.17943,0.32306,0.14168,0.63233,0.95546,5.92344,0.10385,1.97268,0.03901,0.08339,2.99996,0.26245,0.79153,0.34595,0.14887,4.67251,0.95301,0.25683,3.95201,0.3174,0.19975,1.18704,0.17379,0.11071,0.13136
0.5908,0.13358,0.17314,0.09464,0.24175,0.9633,0.16278,0.19981,0.24202,0.11454,0.58396,0.833,5.94774,0.16515,2.04569,0.06514,0.09768,2.96751,0.25471,1.48698,0.34582,0.14991,4.82844,0.80527,0.21145,3.86186,0.30582,0.12319,0.98761,0.14665,0.15309,0.17827
0.58373,0.1319,0.16382,0.12888,0.24115,0.81048,0.19667,0.19396,0.22424,0.13441,0.53644,0.79194,5.88664,0.12769,1.83336,0.05405,0.05673,2.86612,0.18748,1.86801,0.28702,0.12706,4.84956,0.71212,0.16901,3.88106,0.31552,0.12738,0.591,0.13185,0.11977,0.17092
0.4038,0.11727,0.09621,0.07874,0.21002,0.77722,0.18858,0.181,0.18246,0.08778,0.36816,0.75577,5.81251,0.07313,1.47722,0.02741,0.04365,2.59425,0.13754,1.7815,0.21059,0.07792,4.358,0.54378,0.16214,3.80021,0.21027,0.11384,0.65581,0.13723,0.09572,0.09226
0.36233,0.10648,0.08248,0.064,0.17042,0.79865,0.2418,0.16775,0.20955,0.0655,0.51394,0.76419,5.73631,0.11779,1.33782,0.03946,0.06113,2.63889,0.1994,2.09898,0.23177,0.08691,4.02302,0.53025,0.18893,3.93719,0.21019,0.14569,0.81497,0.12481,0.09006,0.08396
0.41367,0.08504,0.12961,0.10878,0.15468,0.74831,0.16784,0.12524,0.22921,0.08252,0.48117,0.53172,5.53287,0.10358,1.19562,0.03135,0.05682,2.53192,0.19015,2.03952,0.27919,0.06277,3.55266,0.46466,0.18594,3.70692,0.21508,0.15645,0.68,0.11353,0.11483,0.09577
0.59121,0.17623,0.12996,0.12661,0.37549,0.12892,2.37855,0.17477,0.24489,0.16202,0.50743,0.77582,5.92594,0.08329,1.91952,0.04144,0.05991,2.48317,0.18621,3.73709,0.221,0.0792,3.94449,0.4518,0.13679,4.03355,0.17828,0.10181,0.64833,0.12238,0.08716,0.07704
0.54035,0.15517,0.09134,0.10953,0.25772,0.11373,2.20953,0.18487,0.19888,0.17142,0.49259,0.70986,5.75329,0.12411,1.45216,0.02265,0.06869,2.2046,0.18326,3.2226,0.18941,0.07126,3.51376,0.49659,0.15313,4.26374,0.22362,0.16537,0.62034,0.13059,0.05818,0.08432
0.64498,0.15386,0.13047,0.12852,0.21709,0.11468,2.10611,0.19578,0.26643,0.16124,0.54882,0.67327,5.74457,0.08269,1.4896,0.0402,0.03418,2.28619,0.17772,2.69416,0.20415,0.08465,3.65628,0.54183,0.18221,3.95662,0.20187,0.15205,0.65627,0.13718,0.08566,0.12846
0.63791,0.13177,0.08841,0.07171,0.14298,0.09774,2.21076,0.14296,0.23049,0.16934,0.51402,0.63437,5.68608,0.07964,1.3819,0.05125,0.06064,1.96799,0.10172,2.34308,0.16471,0.0746,3.43238,0.49369,0.18179,3.98944,0.15693,0.13209,0.55572,0.10499,0.0781,0.07113
0.6529,0.08973,0.0727,0.09535,0.12828,0.06896,2.4623,0.11174,0.13882,0.14122,0.56418,0.53278,5.51783,0.07214,1.36417,0.03128,0.06323,2.11842,0.08075,1.89613,0.18369,0.07058,3.0136,0.54833,0.13345,3.8366,0.15332,0.16619,0.41444,0.0936,0.05942,0.04723
0.67918,0.0951,0.05877,0.08699,0.15569,0.07247,2.55873,0.09667,0.12656,0.1043,0.69709,0.39359,5.38426,0.08134,1.21245,0.03226,0.07765,2.15566,0.1103,1.41565,0.14083,0.01895,2.40002,0.46702,0.14643,3.79608,0.14474,0.14484,0.38848,0.09035,0.04799,0.03281
0.85361,0.0957,0.10372,0.06767,0.11528,0.05442,2.53856,0.02759,0.1052,0.11717,0.70539,0.35704,5.33525,0.02719,1.40053,0.02046,0.02766,1.78938,0.04444,0.7178,0.08242,0.02525,2.20064,0.45294,0.12491,3.23638,0.13161,0.12243,0.36384,0.06608,0.06001,0.06322
0.50384,0.09776,0.09767,0.09302,0.22063,0.06512,1.87799,0.089,0.16323,0.12031,0.55873,0.55051,5.40023,0.07034,1.29541,0.02915,0.05664,1.36826,0.11033,0.49771,0.17289,0.02255,2.07603,0.43582,0.11431,3.77737,0.22232,0.15405,0.45658,0.07817,0.07363,0.10302
0.42157,0.10387,0.10494,0.09081,0.20101,0.1489,1.23348,0.09389,0.26902,0.10457,0.38644,0.61392,5.27323,0.08834,1.2566,0.12147,0.06454,1.59619,0.16622,0.54338,0.18542,0.05676,2.51107,0.34546,0.21241,4.2084,0.25527,0.14006,0.44295,0.10943,0.10884,0.0717
0.3466,0.09335,0.0747,0.05899,0.19927,0.64491,0.18902,0.12498,0.12935,0.02203,0.34445,0.61319,5.56932,0.10247,1.25115,0.03122,0.04268,1.22556,0.14419,0.60763,0.17014,0.069,2.86716,0.35486,0.14796,4.32939,0.1521,0.18758,0.62627,0.09598,0.06937,0.06999
0.43076,0.10282,0.07456,0.07222,0.14723,0.87101,0.07848,0.13891,0.15398,0.02179,0.57134,0.7086,5.50131,0.09645,1.22042,0.03839,0.05884,1.88888,0.12936,0.82693,0.15663,0.0578,2.66609,0.46652,0.17244,4.54596,0.25629,0.16939,0.48463,0.06413,0.0598,0.04494
0.44414,0.1045,0.07673,0.06066,0.11181,0.96631,0.08986,0.11526,0.21925,0.03765,0.60696,0.44413,5.40132,0.09132,1.0363,0.03178,0.06565,2.45844,0.13631,0.8421,0.16954,0.04395,2.35089,0.56305,0.15955,4.65114,0.20929,0.15159,0.3532,0.0923,0.06024,0.07619
0.4175,0.05849,0.06985,0.04875,0.08182,0.94981,0.10582,0.10341,0.1674,0.04264,0.73691,0.53021,5.47483,0.11063,1.5094,0.02548,0.05365,3.07934,0.11975,0.72417,0.11929,0.04638,2.25125,0.42085,0.13938,4.79139,0.17872,0.14688,0.31463,0.06491,0.06649,0.03393
0.34063,0.05171,0.08035,0.04529,0.09674,0.94335,0.06757,0.10733,0.13122,0.03135,0.40886,0.51019,5.41427,0.04826,1.48234,0.01961,0.06448,3.27705,0.14699,0.41586,0.15099,0.05613,2.68415,0.38587,0.17649,4.3264,0.20567,0.12435,0.49333,0.06691,0.07873,0.09136
0.27766,0.05763,0.06125,0.04926,0.1664,0.93489,0.1357,0.14469,0.12221,0.03769,0.29294,0.53024,5.45875,0.07499,1.38052,0.05563,0.08004,3.15563,0.18809,0.28851,0.28416,0.05935,3.27578,0.49866,0.24357,4.20292,0.19291,0.17412,0.81848,0.13895,0.09723,0.06577
0.3536,0.0766,0.06477,0.07931,0.20108,1.14473,0.15421,0.09973,0.16106,0.04484,0.34229,0.62325,5.67067,0.06561,1.30495,0.04351,0.05829,3.00386,0.15775,0.19473,0.20286,0.08047,3.75568,0.38989,0.15759,4.22139,0.26512,0.16195,1.28549,0.12799,0.11201,0.12808
0.37311,0.1607,0.07311,0.12635,0.23717,1.16999,0.14426,0.18871,0.2865,0.06594,0.4491,0.84622,5.81761,0.13098,1.69495,0.04178,0.06832,3.00173,0.2187,0.18648,0.25045,0.10181,4.08939,0.46764,0.18415,4.33403,0.29921,0.17959,1.65895,0.14964,0.12544,0.12453
0.46167,0.1808,0.13022,0.10816,0.30795,1.013,0.16109,0.22908,0.30412,0.08183,0.44001,0.90748,5.91296,0.13483,1.83305,0.05291,0.09134,3.07825,0.3023,0.4571,0.34168,0.09672,4.50949,0.67808,0.25234,4.44511,0.3798,0.16993,1.85958,0.16146,0.11775,0.17019
0.54088,0.19549,0.15654,0.19004,0.30605,1.00214,0.14797,0.20603,0.32572,0.09912,0.56143,1.00093,5.94083,0.1334,1.74457,0.08738,0.10667,3.07551,0.27241,0.99733,0.45965,0.12357,4.6229,0.89246,0.25409,4.45673,0.4589,0.25085,1.7115,0.18776,0.18709,0.23192
0.52122,0.20213,0.13511,0.11107,0.31879,0.89378,0.12359,0.18817,0.22272,0.1535,0.48204,0.97699,5.95896,0.15384,1.66169,0.04778,0.07219,2.9988,0.30401,1.40102,0.41084,0.15551,4.71397,0.95089,0.31245,4.50511,0.37239,0.14427,1.23874,0.1839,0.18032,0.17887
0.50673,0.15673,0.1044,0.07437,0.25941,0.84623,0.23394,0.25632,0.25414,0.06329,0.49304,0.84375,5.84035,0.12709,1.54522,0.06809,0.10329,2.99685,0.26267,1.80568,0.33172,0.12121,4.44888,0.92754,0.25939,4.42205,0.38681,0.20663,1.09139,0.15914,0.14374,0.1425
0.40809,0.13354,0.12918,0.07955,0.22981,0.87674,0.20106,0.1876,0.23362,0.09969,0.4651,0.77196,5.80267,0.10249,1.36071,0.07026,0.05147,2.8449,0.22817,1.94809,0.27353,0.11051,4.18234,1.04794,0.20595,4.45143,0.28919,0.2228,0.92863,0.10776,0.10438,0.19218
0.30976,0.10493,0.11876,0.08428,0.19099,0.83658,0.18905,0.16451,0.19123,0.05572,0.30728,0.67319,5.78447,0.12511,1.20145,0.06142,0.05163,2.54287,0.19973,2.17829,0.22785,0.10837,4.00901,0.53266,0.21466,4.67522,0.25213,0.18747,0.79862,0.1039,0.09368,0.12084
0.35108,0.07751,0.06775,0.09203,0.16872,0.77559,0.16113,0.11838,0.18956,0.04841,0.40789,0.54331,5.57329,0.08299,1.0305,0.0361,0.04932,2.41343,0.20534,2.32838,0.23997,0.07112,3.39457,0.45283,0.17342,4.56346,0.21304,0.15682,0.51161,0.10591,0.08763,0.07608
0.58065,0.23573,0.17475,0.16621,0.31462,0.16935,2.85436,0.21962,0.26867,0.20147,0.56659,0.8178,5.9068,0.11179,1.82217,0.0311,0.05815,2.40502,0.19234,3.56815,0.24256,0.0719,3.84707,0.51978,0.15824,4.80802,0.24014,0.14301,0.70748,0.10977,0.09641,0.10688
0.51094,0.21295,0.13166,0.15885,0.22868,0.14084,2.54605,0.2145,0.23694,0.18581,0.617,0.6401,5.73795,0.12532,1.44935,0.03832,0.05496,2.20194,0.17777,3.01907,0.25043,0.08502,3.40895,0.51019,0.17042,4.73736,0.22476,0.19606,0.63554,0.09397,0.10143,0.09969
0.63822,0.19249,0.12629,0.1149,0.22686,0.13001,2.41494,0.16031,0.23689,0.14816,0.63167,0.61818,5.63043,0.09661,1.29296,0.03461,0.04829,2.17572,0.2061,2.68051,0.2143,0.0545,3.0657,0.53222,0.18013,4.6327,0.224,0.21926,0.63266,0.11456,0.08516,0.09535
0.70407,0.11326,0.07435,0.08798,0.14547,0.072,2.21901,0.09118,0.16522,0.13491,0.63218,0.49724,5.48545,0.06703,1.18811,0.02641,0.05408,2.3478,0.1097,2.13347,0.17054,0.04386,2.89746,0.54602,0.15467,4.42677,0.18285,0.19618,0.40582,0.08868,0.06701,0.05396
0.69213,0.15822,0.09544,0.0742,0.12231,0.09003,2.43286,0.144,0.19467,0.13598,0.69413,0.52842,5.61821,0.06385,1.28014,0.02562,0.04366,1.99771,0.12344,1.72439,0.14165,0.05697,2.84797,0.4097,0.17801,4.22892,0.11101,0.14944,0.46591,0.08203,0.08473,0.04361
0.96894,0.07081,0.08959,0.04686,0.13458,0.10165,3.15784,0.07523,0.19789,0.13762,1.01375,0.49036,5.61558,0.06203,1.67874,0.00298,0.03689,1.74339,0.06475,1.26569,0.08224,0.02078,2.52098,0.36222,0.08425,3.5349,0.09324,0.08412,0.29627,0.05002,0.03944,0.02767
0.96564,0.11544,0.09237,0.10262,0.15575,0.08405,3.11769,0.12251,0.14177,0.10135,0.84077,0.50947,5.54192,0.0534,1.54516,0.00707,0.03178,1.22142,0.07971,0.49119,0.10289,0.00956,2.08847,0.28781,0.06865,3.26727,0.07181,0.08212,0.26932,0.06094,0.03261,0.04628
0.45607,0.12643,0.14054,0.10955,0.17185,0.0745,2.28032,0.15274,0.19834,0.1479,0.33636,0.79792,5.67142,0.07054,1.35493,0.02581,0.03819,1.21969,0.11224,0.26306,0.134,0.04282,2.34919,0.33851,0.07272,3.96668,0.19245,0.12798,0.53523,0.07687,0.05291,0.05693
0.41953,0.1263,0.11792,0.10314,0.13056,0.09375,1.57533,0.1439,0.17674,0.09923,0.35271,0.57313,5.54362,0.11632,1.16138,0.03682,0.05646,1.70303,0.16751,0.57322,0.2183,0.07217,2.76522,0.46163,0.1839,4.51944,0.25447,0.16545,0.51315,0.1122,0.08566,0.09997
0.34573,0.13514,0.07079,0.05531,0.15786,0.46144,0.56742,0.12553,0.14402,0.10141,0.42924,0.74389,5.6221,0.12232,1.13286,0.03374,0.05313,1.35146,0.10286,0.60231,0.2224,0.03453,3.20667,0.47222,0.23097,4.54843,0.23346,0.17196,0.66147,0.09867,0.13863,0.04525
0.44109,0.09362,0.08562,0.08104,0.18803,0.70078,0.11584,0.12451,0.16321,0.04168,0.3374,0.60509,5.62923,0.07097,1.08261,0.03026,0.04452,1.82852,0.18569,0.56687,0.23998,0.06911,3.1695,0.52588,0.1937,4.70501,0.20796,0.17768,0.68747,0.08463,0.08818,0.04502
0.38546,0.08198,0.06338,0.06354,0.12528,0.81664,0.0969,0.11852,0.16715,0.04092,0.48704,0.53314,5.62204,0.07948,0.99039,0.01818,0.03665,2.29731,0.1551,0.66042,0.20251,0.05062,3.03977,0.51036,0.18973,4.90199,0.24367,0.166,0.53006,0.09736,0.08219,0.05039
0.43448,0.11347,0.08842,0.07991,0.17376,0.76171,0.11674,0.14019,0.22878,0.04437,0.53476,0.46959,5.54672,0.09302,0.92413,0.01715,0.03979,2.78929,0.16659,0.61775,0.20523,0.05536,2.81536,0.46968,0.19943,4.94516,0.23474,0.16847,0.44036,0.06418,0.06254,0.05432
0.42031,0.05957,0.06072,0.04741,0.12273,0.91948,0.14339,0.08644,0.15416,0.03753,0.5951,0.4734,5.51742,0.07186,1.10391,0.03514,0.04452,3.36529,0.12671,0.50962,0.16297,0.04876,2.64712,0.59975,0.20633,4.91724,0.20182,0.13681,0.37076,0.07493,0.05756,0.06329
0.30301,0.13474,0.10417,0.03889,0.16015,0.97481,0.15064,0.09771,0.14236,0.04679,0.38858,0.7159,5.53165,0.07253,0.99521,0.02304,0.05936,3.38401,0.13757,0.32299,0.2762,0.06988,3.07131,0.47831,0.19859,4.6296,0.25715,0.22581,1.00302,0.10156,0.11186,0.09185
0.3641,0.10877,0.11383,0.08415,0.14793,1.09831,0.11261,0.15834,0.23172,0.06994,0.38525,0.77641,5.71791,0.13469,1.22675,0.0346,0.09643,3.22315,0.21479,0.30702,0.29517,0.05857,3.39221,0.6027,0.21077,4.73624,0.29751,0.21735,1.40341,0.13163,0.12311,0.12491
0.41236,0.17486,0.11169,0.10306,0.23649,1.24689,0.18174,0.17352,0.27288,0.08412,0.47204,0.81281,5.85813,0.15725,1.61584,0.04891,0.0681,3.12704,0.21515,0.38311,0.29169,0.09193,3.83317,0.64267,0.24358,4.83173,0.34886,0.24331,1.72089,0.127,0.10208,0.11743
0.45096,0.17806,0.1017,0.12724,0.24549,1.15665,0.16841,0.23004,0.25664,0.08241,0.6545,1.2264,5.92418,0.14262,1.98869,0.05582,0.08806,3.25793,0.19789,0.7273,0.30267,0.10221,4.16266,0.56289,0.255,4.77533,0.36515,0.24237,1.72207,0.13848,0.13724,0.14705
0.48103,0.20674,0.14303,0.14252,0.3749,1.10457,0.22305,0.22673,0.2521,0.09426,0.58954,1.38636,5.95159,0.13943,1.85543,0.05557,0.06216,3.22827,0.28053,1.25338,0.37324,0.13116,4.64157,0.5489,0.25373,4.75555,0.35636,0.26409,1.63797,0.16997,0.16059,0.19123
0.52292,0.21359,0.13703,0.1644,0.30217,0.92879,0.19082,0.18153,0.26362,0.10891,0.50128,1.17725,5.93536,0.17645,1.74311,0.07199,0.10967,3.09836,0.28119,1.78912,0.40931,0.13334,4.46995,0.75467,0.29981,4.75175,0.4251,0.26524,1.53432,0.16983,0.15046,0.21506
0.54338,0.20836,0.13073,0.11585,0.26109,0.94969,0.21085,0.17644,0.27694,0.07627,0.53163,0.98695,5.92349,0.14942,1.53415,0.05219,0.12034,3.02155,0.30284,1.74103,0.43197,0.12518,4.27809,1.07879,0.30202,4.92836,0.37603,0.26958,1.20138,0.18143,0.15376,0.17597
0.48081,0.11037,0.1401,0.13131,0.21171,0.92575,0.14582,0.15706,0.30375,0.09825,0.46251,0.67735,5.75719,0.13427,1.42839,0.06869,0.0783,3.01011,0.27576,1.79437,0.33707,0.13786,3.93211,1.24037,0.32678,4.86653,0.36601,0.29044,0.94735,0.14953,0.12581,0.14331
0.44606,0.13305,0.08052,0.05921,0.15591,0.78384,0.17449,0.14434,0.20414,0.07099,0.47949,0.70656,5.72595,0.11533,1.02255,0.10033,0.05872,2.82015,0.25415,1.64952,0.28233,0.13264,3.7222,1.36835,0.31662,4.76789,0.35881,0.2737,0.70412,0.1166,0.10182,0.12193
0.3735,0.1231,0.09988,0.0969,0.18332,0.7278,0.1687,0.14778,0.16294,0.05773,0.42501,0.57784,5.50762,0.08202,0.92313,0.0425,0.03922,2.37311,0.22271,2.00367,0.21705,0.05402,3.14271,1.02879,0.25267,4.88695,0.24101,0.21626,0.46038,0.09968,0.08196,0.04739
0.74683,0.241,0.17738,0.18886,0.30866,0.21686,2.89047,0.26716,0.34468,0.21355,0.99644,0.86054,5.94035,0.13396,1.89489,0.03615,0.07214,2.68501,0.16472,3.12776,0.25374,0.07701,3.93907,0.53808,0.19698,4.95902,0.30166,0.18284,0.68162,0.13088,0.10463,0.12188
